RAW_METAR,STATION,DATETIME,WIND_DIR,WIND_SPEED,WIND_GUST,VISIBILITY,CLOUDS,TEMPERATURE,DEWPOINT,PRESSURE_QNH,WX1_INT,WX1_DESC,WX1_PHEN,WX2_INT,WX2_DESC,WX2_PHEN,WX3_INT,WX3_DESC,WX3_PHEN
202512151100 METAR VEPT 151100Z 29004KT 4500 HZ NSC 23/12 Q1015 NOSIG=,VEPT,15-12-2025 11:00,290,04,,4500 m,,23,12,1015,,,HZ,,,,,,
202512151130 METAR VEPT 151130Z 29003KT 4000 HZ NSC 22/13 Q1015 NOSIG=,VEPT,15-12-2025 11:30,290,03,,4000 m,,22,13,1015,,,HZ,,,,,,
202512151200 METAR VEPT 151200Z 27003KT 4000 HZ NSC 20/13 Q1015 NOSIG=,VEPT,15-12-2025 12:00,270,03,,4000 m,,20,13,1015,,,HZ,,,,,,
202512151230 METAR VEPT 151230Z 00000KT 3500 HZ NSC 18/14 Q1016 NOSIG=,VEPT,15-12-2025 12:30,000,00,,3500 m,,18,14,1016,,,HZ,,,,,,
202512151300 METAR VEPT 151300Z 00000KT 3200 HZ NSC 19/14 Q1016 BECMG 3000 BR=,VEPT,15-12-2025 13:00,000,00,,3200 m,,19,14,1016,,,HZ,,,BR,,,
202512151330 METAR VEPT 151330Z 00000KT 3000 BR NSC 18/13 Q1016 NOSIG=,VEPT,15-12-2025 13:30,000,00,,3000 m,,18,13,1016,,,BR,,,,,,
202512151400 METAR VEPT 151400Z 00000KT 3000 BR NSC 19/13 Q1016 NOSIG=,VEPT,15-12-2025 14:00,000,00,,3000 m,,19,13,1016,,,BR,,,,,,
202512151430 METAR VEPT 151430Z 00000KT 3000 BR NSC 17/14 Q1017 NOSIG=,VEPT,15-12-2025 14:30,000,00,,3000 m,,17,14,1017,,,BR,,,,,,
202512151500 METAR VEPT 151500Z 00000KT 3000 BR NSC 16/13 Q1017 NOSIG=,VEPT,15-12-2025 15:00,000,00,,3000 m,,16,13,1017,,,BR,,,,,,
202512151530 METAR VEPT 151530Z 00000KT 3000 BR NSC 18/13 Q1017 NOSIG=,VEPT,15-12-2025 15:30,000,00,,3000 m,,18,13,1017,,,BR,,,,,,
202512151600 METAR VEPT 151600Z 00000KT 2800 BR NSC 17/14 Q1017 NOSIG=,VEPT,15-12-2025 16:00,000,00,,2800 m,,17,14,1017,,,BR,,,,,,
202512151630 METAR VEPT 151630Z 00000KT 2800 BR NSC 17/13 Q1017 NOSIG=,VEPT,15-12-2025 16:30,000,00,,2800 m,,17,13,1017,,,BR,,,,,,
202512151700 METAR VEPT 151700Z 00000KT 2800 BR NSC 16/13 Q1017 NOSIG=,VEPT,15-12-2025 17:00,000,00,,2800 m,,16,13,1017,,,BR,,,,,,
202512151730 METAR VEPT 151730Z 00000KT 2800 BR NSC 16/13 Q1017 NOSIG=,VEPT,15-12-2025 17:30,000,00,,2800 m,,16,13,1017,,,BR,,,,,,
202512151800 METAR VEPT 151800Z 00000KT 2800 BR NSC 15/13 Q1016 NOSIG=,VEPT,15-12-2025 18:00,000,00,,2800 m,,15,13,1016,,,BR,,,,,,
202512151830 METAR VEPT 151830Z 00000KT 2500 BR NSC 15/13 Q1016 NOSIG=,VEPT,15-12-2025 18:30,000,00,,2500 m,,15,13,1016,,,BR,,,,,,
202512151900 METAR VEPT 151900Z 00000KT 2500 BR NSC 15/13 Q1016 NOSIG=,VEPT,15-12-2025 19:00,000,00,,2500 m,,15,13,1016,,,BR,,,,,,
202512151930 METAR VEPT 151930Z 00000KT 2500 BR NSC 15/13 Q1016 NOSIG=,VEPT,15-12-2025 19:30,000,00,,2500 m,,15,13,1016,,,BR,,,,,,
202512152000 METAR VEPT 152000Z 00000KT 2500 BR NSC 15/13 Q1016 NOSIG=,VEPT,15-12-2025 20:00,000,00,,2500 m,,15,13,1016,,,BR,,,,,,
202512152030 METAR VEPT 152030Z 00000KT 2200 BR NSC 15/12 Q1016 NOSIG=,VEPT,15-12-2025 20:30,000,00,,2200 m,,15,12,1016,,,BR,,,,,,
202512152100 METAR VEPT 152100Z 00000KT 2200 BR NSC 15/12 Q1016 NOSIG=,VEPT,15-12-2025 21:00,000,00,,2200 m,,15,12,1016,,,BR,,,,,,
202512152130 METAR VEPT 152130Z 00000KT 2200 BR NSC 15/12 Q1015 NOSIG=,VEPT,15-12-2025 21:30,000,00,,2200 m,,15,12,1015,,,BR,,,,,,
202512152200 METAR VEPT 152200Z 00000KT 2000 BR NSC 14/12 Q1015 NOSIG=,VEPT,15-12-2025 22:00,000,00,,2000 m,,14,12,1015,,,BR,,,,,,
202512152230 METAR VEPT 152230Z 00000KT 2000 BR NSC 14/12 Q1015 NOSIG=,VEPT,15-12-2025 22:30,000,00,,2000 m,,14,12,1015,,,BR,,,,,,
202512152300 METAR VEPT 152300Z 00000KT 2000 BR NSC 14/12 Q1015 NOSIG=,VEPT,15-12-2025 23:00,000,00,,2000 m,,14,12,1015,,,BR,,,,,,
202512152330 METAR VEPT 152330Z 00000KT 1800 BR NSC 14/12 Q1015 BECMG 1500 BR=,VEPT,15-12-2025 23:30,000,00,,1800 m,,14,12,1015,,,BR,,,BR,,,
202512160000 METAR VEPT 160000Z 24003KT 1500 BR NSC 14/12 Q1016 BECMG 0800 FG=,VEPT,16-12-2025 00:00,240,03,,1500 m,,14,12,1016,,,BR,,,FG,,,
202512160030 METAR VEPT 160030Z 24004KT 1400 R25/2000 R07/2000 BR NSC 13/12 Q1016 NOSIG=,VEPT,16-12-2025 00:30,240,04,,1400 m,,13,12,1016,,,BR,,,,,,
202512160100 METAR VEPT 160100Z 24004KT 1100 R25/1700 R07/1800 MIFG NSC 13/12 Q101 6 BECMG 0800 FG=,VEPT,16-12-2025 01:00,240,04,,1100 m,,13,12,,,MI,FG,,,FG,,,
202512160130 METAR VEPT 160130Z 24003KT 0800 R25/1400 R07/1500 FG NSC 13/12 Q1017 NOSIG=,VEPT,16-12-2025 01:30,240,03,,0800 m,,13,12,1017,,,FG,,,,,,
202512160200 METAR VEPT 160200Z 25003KT 0800 R25/1500 R07/1400 FG NSC 14/12 Q1017 NOSIG=,VEPT,16-12-2025 02:00,250,03,,0800 m,,14,12,1017,,,FG,,,,,,
202512160230 METAR VEPT 160230Z 25004KT 0800 R25/1400 R07/1300 FG NSC 15/14 Q1017 NOSIG=,VEPT,16-12-2025 02:30,250,04,,0800 m,,15,14,1017,,,FG,,,,,,
202512160300 METAR VEPT 160300Z 25004KT 0800 R25/1500 R07/1300 FG NSC 16/14 Q1018 NOSIG=,VEPT,16-12-2025 03:00,250,04,,0800 m,,16,14,1018,,,FG,,,,,,
202512160330 METAR VEPT 160330Z 25006KT 0800 R25/1600 R07/1300 FG NSC 17/13 Q1018 NOSIG=,VEPT,16-12-2025 03:30,250,06,,0800 m,,17,13,1018,,,FG,,,,,,
202512160400 METAR VEPT 160400Z 24004KT 1000 R25/1500 R07/1400 MIFG NSC 18/13 Q1018 NOSIG=,VEPT,16-12-2025 04:00,240,04,,1000 m,,18,13,1018,,MI,FG,,,,,,
202512160430 METAR VEPT 160430Z 26004KT 1000 R25/1600 R07/1500 MIFG NSC 19/14 Q1018 NOSIG=,VEPT,16-12-2025 04:30,260,04,,1000 m,,19,14,1018,,MI,FG,,,,,,
202512160500 METAR VEPT 160500Z 26004KT 1000 R25/1800 R07/1600 MIFG NSC 20/14 Q1018 NOSIG=,VEPT,16-12-2025 05:00,260,04,,1000 m,,20,14,1018,,MI,FG,,,,,,
202512160530 METAR VEPT 160530Z 34004KT 1200 R25/2000 R07/1700 MIFG NSC 21/14 Q1017 NOSIG=,VEPT,16-12-2025 05:30,340,04,,1200 m,,21,14,1017,,MI,FG,,,,,,
202512160600 METAR VEPT 160600Z 26005KT 1400 R25/2000 R07/2000 HZ NSC 22/14 Q1017 BECMG 1500 HZ=,VEPT,16-12-2025 06:00,260,05,,1400 m,,22,14,1017,,,HZ,,,HZ,,,
202512160630 METAR VEPT 160630Z 29007KT 1600 HZ NSC 22/14 Q1016 NOSIG=,VEPT,16-12-2025 06:30,290,07,,1600 m,,22,14,1016,,,HZ,,,,,,
202512160700 METAR VEPT 160700Z 31007KT 1600 HZ NSC 24/14 Q1015 NOSIG=,VEPT,16-12-2025 07:00,310,07,,1600 m,,24,14,1015,,,HZ,,,,,,
202512160730 METAR VEPT 160730Z 26008KT 1800 HZ NSC 24/14 Q1015 NOSIG=,VEPT,16-12-2025 07:30,260,08,,1800 m,,24,14,1015,,,HZ,,,,,,
202512160800 METAR VEPT 160800Z 32007KT 2000 HZ NSC 23/14 Q1015 NOSIG=,VEPT,16-12-2025 08:00,320,07,,2000 m,,23,14,1015,,,HZ,,,,,,
202512160830 METAR VEPT 160830Z 30005KT 2200 HZ NSC 23/14 Q1014 NOSIG=,VEPT,16-12-2025 08:30,300,05,,2200 m,,23,14,1014,,,HZ,,,,,,
202512160900 METAR VEPT 160900Z 30004KT 2200 HZ NSC 23/14 Q1014 NOSIG=,VEPT,16-12-2025 09:00,300,04,,2200 m,,23,14,1014,,,HZ,,,,,,
202512160930 METAR VEPT 160930Z 28006KT 2200 HZ NSC 23/14 Q1014 NOSIG=,VEPT,16-12-2025 09:30,280,06,,2200 m,,23,14,1014,,,HZ,,,,,,
202512161000 METAR VEPT 161000Z 28005KT 2200 HZ NSC 23/15 Q1014 NOSIG=,VEPT,16-12-2025 10:00,280,05,,2200 m,,23,15,1014,,,HZ,,,,,,
202512161030 METAR VEPT 161030Z 28004KT 2200 HZ NSC 23/15 Q1014 NOSIG=,VEPT,16-12-2025 10:30,280,04,,2200 m,,23,15,1014,,,HZ,,,,,,
202512161100 METAR VEPT 161100Z 30003KT 2200 HZ NSC 22/15 Q1014 NOSIG=,VEPT,16-12-2025 11:00,300,03,,2200 m,,22,15,1014,,,HZ,,,,,,
202512161130 METAR VEPT 161130Z 27003KT 2000 HZ NSC 22/15 Q1014 NOSIG=,VEPT,16-12-2025 11:30,270,03,,2000 m,,22,15,1014,,,HZ,,,,,,
202512161200 METAR VEPT 161200Z 29003KT 2000 HZ NSC 21/15 Q1015 NOSIG=,VEPT,16-12-2025 12:00,290,03,,2000 m,,21,15,1015,,,HZ,,,,,,
202512161230 METAR VEPT 161230Z 28003KT 2000 HZ NSC 20/15 Q1015 NOSIG=,VEPT,16-12-2025 12:30,280,03,,2000 m,,20,15,1015,,,HZ,,,,,,
202512161300 METAR VEPT 161300Z 00000KT 2000 HZ NSC 20/15 Q1015 NOSIG=,VEPT,16-12-2025 13:00,000,00,,2000 m,,20,15,1015,,,HZ,,,,,,
202512161330 METAR VEPT 161330Z 00000KT 2000 HZ NSC 19/15 Q1016 NOSIG=,VEPT,16-12-2025 13:30,000,00,,2000 m,,19,15,1016,,,HZ,,,,,,
202512161400 METAR VEPT 161400Z 00000KT 2000 HZ NSC 17/15 Q1016 NOSIG=,VEPT,16-12-2025 14:00,000,00,,2000 m,,17,15,1016,,,HZ,,,,,,
202512161430 METAR VEPT 161430Z 00000KT 2000 BR NSC 19/15 Q1016 NOSIG=,VEPT,16-12-2025 14:30,000,00,,2000 m,,19,15,1016,,,BR,,,,,,
202512161500 METAR VEPT 161500Z 00000KT 2000 BR NSC 17/15 Q1016 NOSIG=,VEPT,16-12-2025 15:00,000,00,,2000 m,,17,15,1016,,,BR,,,,,,
202512161530 METAR VEPT 161530Z 00000KT 2000 BR NSC 16/15 Q1016 NOSIG=,VEPT,16-12-2025 15:30,000,00,,2000 m,,16,15,1016,,,BR,,,,,,
202512161600 METAR VEPT 161600Z 00000KT 2000 BR NSC 16/14 Q1016 NOSIG=,VEPT,16-12-2025 16:00,000,00,,2000 m,,16,14,1016,,,BR,,,,,,
202512161630 METAR VEPT 161630Z 00000KT 2000 BR NSC 16/15 Q1017 NOSIG=,VEPT,16-12-2025 16:30,000,00,,2000 m,,16,15,1017,,,BR,,,,,,
202512161700 METAR VEPT 161700Z 00000KT 1800 BR NSC 15/15 Q1017 NOSIG=,VEPT,16-12-2025 17:00,000,00,,1800 m,,15,15,1017,,,BR,,,,,,
202512161730 METAR VEPT 161730Z 00000KT 1800 BR NSC 16/14 Q1017 NOSIG=,VEPT,16-12-2025 17:30,000,00,,1800 m,,16,14,1017,,,BR,,,,,,
202512161800 METAR VEPT 161800Z 00000KT 1500 R25/1700 R07/1700 BR NSC 15/14 Q1017 NOSIG=,VEPT,16-12-2025 18:00,000,00,,1500 m,,15,14,1017,,,BR,,,,,,
202512161830 METAR VEPT 161830Z 00000KT 1400 R25/1900 R07/1400 BR NSC 15/14 Q1017 NOSIG=,VEPT,16-12-2025 18:30,000,00,,1400 m,,15,14,1017,,,BR,,,,,,
202512161900 METAR VEPT 161900Z 00000KT 1300 R25/1900 R07/1400 BR NSC 15/14 Q1016 NOSIG=,VEPT,16-12-2025 19:00,000,00,,1300 m,,15,14,1016,,,BR,,,,,,
202512161930 METAR VEPT 161930Z 00000KT 1200 R25/1300 R07/1300 BR NSC 14/14 Q1016 NOSIG=,VEPT,16-12-2025 19:30,000,00,,1200 m,,14,14,1016,,,BR,,,,,,
202512162000 METAR VEPT 162000Z 00000KT 1000 R25/1300 R07/1200 MIFG NSC 14/14 Q1016 NOSIG=,VEPT,16-12-2025 20:00,000,00,,1000 m,,14,14,1016,,MI,FG,,,,,,
202512162030 METAR VEPT 162030Z 00000KT 1000 R25/1300 R07/1200 MIFG NSC 14/14 Q1016 NOSIG=,VEPT,16-12-2025 20:30,000,00,,1000 m,,14,14,1016,,MI,FG,,,,,,
202512162100 METAR VEPT 162100Z 00000KT 0900 R25/1000 R07/0900 FG NSC 14/14 Q1016 NOSIG=,VEPT,16-12-2025 21:00,000,00,,0900 m,,14,14,1016,,,FG,,,,,,
202512162130 METAR VEPT 162130Z 26002KT 0900 R25/1200 R07/1300 FG NSC 14/13 Q1016 NOSIG=,VEPT,16-12-2025 21:30,260,02,,0900 m,,14,13,1016,,,FG,,,,,,
202512162200 METAR VEPT 162200Z 00000KT 0900 R25/0900 R07/1200 FG NSC 13/13 Q1016 BECMG 800 FG=,VEPT,16-12-2025 22:00,000,00,,0900 m,,13,13,1016,,,FG,,,FG,,,
202512162230 METAR VEPT 162230Z 00000KT 0800 R25/0900 R07/0900 FG NSC 13/13 Q1016 NOSIG=,VEPT,16-12-2025 22:30,000,00,,0800 m,,13,13,1016,,,FG,,,,,,
202512162300 METAR VEPT 162300Z 00000KT 0800 R25/0900 R07/0900 FG NSC 13/13 Q1016 NOSIG=,VEPT,16-12-2025 23:00,000,00,,0800 m,,13,13,1016,,,FG,,,,,,
202512162330 METAR VEPT 162330Z 00000KT 0800 R25/0900 R07/0900 FG NSC 13/13 Q1016 NOSIG=,VEPT,16-12-2025 23:30,000,00,,0800 m,,13,13,1016,,,FG,,,,,,
202512170000 METAR VEPT 170000Z 26004KT 0800 R25/1900 R07/1800 FG NSC 15/13 Q1016 NOSIG=,VEPT,17-12-2025 00:00,260,04,,0800 m,,15,13,1016,,,FG,,,,,,
202512170030 METAR VEPT 170030Z 26004KT 0800 R25/1800 R07/1600 FG NSC 15/13 Q1017 NOSIG=,VEPT,17-12-2025 00:30,260,04,,0800 m,,15,13,1017,,,FG,,,,,,
202512170100 METAR VEPT 170100Z 26003KT 0800 R25/1800 R07/1600 FG NSC 15/13 Q1017 NOSIG=,VEPT,17-12-2025 01:00,260,03,,0800 m,,15,13,1017,,,FG,,,,,,
202512170130 METAR VEPT 170130Z 27004KT 0700 R25/1700 R07/1300 FG NSC 14/12 Q1017 NOSIG=,VEPT,17-12-2025 01:30,270,04,,0700 m,,14,12,1017,,,FG,,,,,,
202512170200 METAR VEPT 170200Z 25004KT 0700 R25/1600 R07/1300 FG NSC 14/13 Q1018 NOSIG=,VEPT,17-12-2025 02:00,250,04,,0700 m,,14,13,1018,,,FG,,,,,,
202512170230 METAR VEPT 170230Z 25005KT 0700 R25/1600 R07/1300 FG NSC 15/13 Q1018 BECMG 0800 FG=,VEPT,17-12-2025 02:30,250,05,,0700 m,,15,13,1018,,,FG,,,FG,,,
202512170300 METAR VEPT 170300Z 24005KT 0800 R25/1500 R07/1400 FG NSC 16/13 Q1019 NOSIG=,VEPT,17-12-2025 03:00,240,05,,0800 m,,16,13,1019,,,FG,,,,,,
202512170330 METAR VEPT 170330Z 26005KT 0900 R25/1700 R07/1400 FG NSC 16/13 Q1019 NOSIG=,VEPT,17-12-2025 03:30,260,05,,0900 m,,16,13,1019,,,FG,,,,,,
202512170400 METAR VEPT 170400Z 25003KT 0900 R25/1600 R07/1400 FG NSC 17/14 Q1019 NOSIG=,VEPT,17-12-2025 04:00,250,03,,0900 m,,17,14,1019,,,FG,,,,,,
202512170430 METAR VEPT 170430Z 26003KT 1000 R25/1700 R07/1500 MIFG NSC 18/14 Q1019 NOSIG=,VEPT,17-12-2025 04:30,260,03,,1000 m,,18,14,1019,,MI,FG,,,,,,
202512170500 METAR VEPT 170500Z 28004KT 1100 R25/1900 R07/1500 MIFG NSC 19/14 Q1019 NOSIG=,VEPT,17-12-2025 05:00,280,04,,1100 m,,19,14,1019,,MI,FG,,,,,,
202512170530 METAR VEPT 170530Z 29003KT 1200 R25/1900 R07/1600 MIFG NSC 20/14 Q1019 NOSIG=,VEPT,17-12-2025 05:30,290,03,,1200 m,,20,14,1019,,MI,FG,,,,,,
202512170600 METAR VEPT 170600Z 23003KT 1300 R25/2000 R07/1600 HZ NSC 21/14 Q1018 NOSIG=,VEPT,17-12-2025 06:00,230,03,,1300 m,,21,14,1018,,,HZ,,,,,,
202512170630 METAR VEPT 170630Z 26005KT 1400 R25/2000 R07/1700 HZ NSC 21/14 Q1017 BECMG 1500 HZ=,VEPT,17-12-2025 06:30,260,05,,1400 m,,21,14,1017,,,HZ,,,HZ,,,
202512170700 METAR VEPT 170700Z 26005KT 1500 R25/2000 R07/1700 HZ NSC 22/14 Q1017 NOSIG=,VEPT,17-12-2025 07:00,260,05,,1500 m,,22,14,1017,,,HZ,,,,,,
202512170730 METAR VEPT 170730Z 31004KT 1500 R25/2000 R07/1800 HZ NSC 22/14 Q1016 NOSIG=,VEPT,17-12-2025 07:30,310,04,,1500 m,,22,14,1016,,,HZ,,,,,,
202512170800 METAR VEPT 170800Z 25004KT 1600 FU NSC 22/14 Q1016 NOSIG=,VEPT,17-12-2025 08:00,250,04,,1600 m,,22,14,1016,,,FU,,,,,,
202512170830 METAR VEPT 170830Z 25003KT 1600 FU NSC 22/14 Q1016 NOSIG=,VEPT,17-12-2025 08:30,250,03,,1600 m,,22,14,1016,,,FU,,,,,,
202512170900 METAR VEPT 170900Z 26004KT 1600 FU NSC 23/13 Q1016 NOSIG=,VEPT,17-12-2025 09:00,260,04,,1600 m,,23,13,1016,,,FU,,,,,,
202512170930 METAR VEPT 170930Z 29003KT 1800 FU NSC 22/13 Q1016 NOSIG=,VEPT,17-12-2025 09:30,290,03,,1800 m,,22,13,1016,,,FU,,,,,,
202512171000 METAR VEPT 171000Z 29003KT 1800 FU NSC 22/14 Q1016 NOSIG=,VEPT,17-12-2025 10:00,290,03,,1800 m,,22,14,1016,,,FU,,,,,,
202512171030 METAR VEPT 171030Z 31003KT 1800 FU NSC 22/14 Q1016 NOSIG=,VEPT,17-12-2025 10:30,310,03,,1800 m,,22,14,1016,,,FU,,,,,,
202512171100 METAR VEPT 171100Z 31003KT 1800 FU NSC 21/14 Q1016 NOSIG=,VEPT,17-12-2025 11:00,310,03,,1800 m,,21,14,1016,,,FU,,,,,,
202512171130 METAR VEPT 171130Z 00000KT 1600 BR NSC 19/15 Q1016 BECMG 1500 BR=,VEPT,17-12-2025 11:30,000,00,,1600 m,,19,15,1016,,,BR,,,BR,,,
202512171200 METAR VEPT 171200Z 00000KT 1600 BR NSC 18/16 Q1016 NOSIG=,VEPT,17-12-2025 12:00,000,00,,1600 m,,18,16,1016,,,BR,,,,,,
202512171230 METAR VEPT 171230Z 00000KT 1500 R25/2000 R07/2000 BR NSC 18/15 Q1017 NOSIG=,VEPT,17-12-2025 12:30,000,00,,1500 m,,18,15,1017,,,BR,,,,,,
202512171300 METAR VEPT 171300Z 00000KT 1500 R25/2000 R07/2000 BR NSC 17/15 Q1017 NOSIG=,VEPT,17-12-2025 13:00,000,00,,1500 m,,17,15,1017,,,BR,,,,,,
202512171330 METAR VEPT 171330Z 00000KT 1400 R25/2000 R07/1800 BR NSC 17/14 Q1017 NOSIG=,VEPT,17-12-2025 13:30,000,00,,1400 m,,17,14,1017,,,BR,,,,,,
202512171400 METAR VEPT 171400Z 00000KT 1200 R25/2000 R07/1800 MIFG NSC 18/16 Q1017 NOSIG=,VEPT,17-12-2025 14:00,000,00,,1200 m,,18,16,1017,,MI,FG,,,,,,
202512171430 METAR VEPT 171430Z 31004KT 1200 R25/2000 R07/1500 MIFG NSC 19/16 Q1018 NOSIG=,VEPT,17-12-2025 14:30,310,04,,1200 m,,19,16,1018,,MI,FG,,,,,,
202512171500 METAR VEPT 171500Z 00000KT 1000 R25/1600 R07/1500 MIFG NSC 18/15 Q1018 NOSIG=,VEPT,17-12-2025 15:00,000,00,,1000 m,,18,15,1018,,MI,FG,,,,,,
202512171530 METAR VEPT 171530Z 00000KT 1000 R25/1500 R07/1500 MIFG NSC 17/15 Q101 8 BECMG 0800 FG=,VEPT,17-12-2025 15:30,000,00,,1000 m,,17,15,,,MI,FG,,,FG,,,
202512171600 METAR VEPT 171600Z 00000KT 0700 R25/1500 R07/1400 FG VV/// 17/16 Q1018 NOSIG=,VEPT,17-12-2025 16:00,000,00,,0700 m,,17,16,1018,,,FG,,,,,,
202512171630 METAR VEPT 171630Z 00000KT 0700 R25/1000 R07/0900 FG VV/// 16/15 Q1018 NOSIG=,VEPT,17-12-2025 16:30,000,00,,0700 m,,16,15,1018,,,FG,,,,,,
202512171700 METAR VEPT 171700Z 00000KT 0500 R25/1000 R07/0600 FG VV/// 16/15 Q1018 BECMG 0300 FG=,VEPT,17-12-2025 17:00,000,00,,0500 m,,16,15,1018,,,FG,,,FG,,,
202512171730 METAR VEPT 171730Z 00000KT 0300 R25/1000 R07/0350 FG VV/// 15/15 Q1018 NOSIG=,VEPT,17-12-2025 17:30,000,00,,0300 m,,15,15,1018,,,FG,,,,,,
202512171800 METAR VEPT 171800Z 00000KT 0300 R25/0900 R07/0350 FG VV/// 15/14 Q1018 NOSIG=,VEPT,17-12-2025 18:00,000,00,,0300 m,,15,14,1018,,,FG,,,,,,
202512171830 METAR VEPT 171830Z 00000KT 0300 R25/0450 R07/0400 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 18:30,000,00,,0300 m,,14,14,1017,,,FG,,,,,,
202512171900 METAR VEPT 171900Z 00000KT 0200 R25/0450 R07/0350 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 19:00,000,00,,0200 m,,14,14,1017,,,FG,,,,,,
202512171930 METAR VEPT 171930Z 00000KT 0200 R25/0750 R07/0350 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 19:30,000,00,,0200 m,,14,14,1017,,,FG,,,,,,
202512172000 METAR VEPT 172000Z 00000KT 0200 R25/0350 R07/0250 FG VV/// 13/13 Q101 7 BECMG 0150 FG=,VEPT,17-12-2025 20:00,000,00,,0200 m,,13,13,,,,FG,,,FG,,,
202512172030 METAR VEPT 172030Z 00000KT 0150 R25/0350 R07/0250 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 20:30,000,00,,0150 m,,14,14,1017,,,FG,,,,,,
202512172100 METAR VEPT 172100Z 00000KT 0150 R25/0350 R07/0250 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 21:00,000,00,,0150 m,,14,14,1017,,,FG,,,,,,
202512172130 METAR VEPT 172130Z 00000KT 0150 R25/0350 R07/0250 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 21:30,000,00,,0150 m,,14,14,1017,,,FG,,,,,,
202512172200 METAR VEPT 172200Z 00000KT 0300 R25/0500 R07/0500 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 22:00,000,00,,0300 m,,14,14,1017,,,FG,,,,,,
202512172230 METAR VEPT 172230Z 00000KT 0300 R25/0500 R07/0500 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 22:30,000,00,,0300 m,,14,14,1017,,,FG,,,,,,
202512172300 METAR VEPT 172300Z 00000KT 0100 R25/0300 R07/0200 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 23:00,000,00,,0100 m,,14,14,1017,,,FG,,,,,,
202512172330 METAR VEPT 172330Z 00000KT 0100 R25/0300 R07/0200 FG VV/// 14/14 Q1017 NOSIG=,VEPT,17-12-2025 23:30,000,00,,0100 m,,14,14,1017,,,FG,,,,,,
202512180000 METAR VEPT 180000Z 00000KT 0100 R25/0300 R07/0200 FG VV/// 14/14 Q1017 NOSIG=,VEPT,18-12-2025 00:00,000,00,,0100 m,,14,14,1017,,,FG,,,,,,
202512180030 METAR VEPT 180030Z 00000KT 0100 R25/0300 R07/0200 FG VV/// 14/14 Q1017 NOSIG=,VEPT,18-12-2025 00:30,000,00,,0100 m,,14,14,1017,,,FG,,,,,,
202512180100 METAR VEPT 180100Z 00000KT 0100 R25/0300 R07/0200 FG VV/// 14/14 Q1018 NOSIG=,VEPT,18-12-2025 01:00,000,00,,0100 m,,14,14,1018,,,FG,,,,,,
202512180130 METAR VEPT 180130Z 00000KT 0200 R25/0500 R07/0300 FG VV/// 14/14 Q1018 NOSIG=,VEPT,18-12-2025 01:30,000,00,,0200 m,,14,14,1018,,,FG,,,,,,
202512180200 METAR VEPT 180200Z 27003KT 0200 R25/0400 R07/0200 FG VV/// 14/14 Q1019 NOSIG=,VEPT,18-12-2025 02:00,270,03,,0200 m,,14,14,1019,,,FG,,,,,,
202512180230 METAR VEPT 180230Z 20003KT 0200 R25/0300 R07/0200 FG VV/// 14/14 Q1020 NOSIG=,VEPT,18-12-2025 02:30,200,03,,0200 m,,14,14,1020,,,FG,,,,,,
202512180300 METAR VEPT 180300Z 26003KT 0200 R25/0300 R07/0200 FG VV/// 14/14 Q1020 NOSIG=,VEPT,18-12-2025 03:00,260,03,,0200 m,,14,14,1020,,,FG,,,,,,
202512180330 METAR VEPT 180330Z 25005KT 0200 R25/0300 R07/0200 FG VV/// 14/14 Q1020 BECMG 0350 FG=,VEPT,18-12-2025 03:30,250,05,,0200 m,,14,14,1020,,,FG,,,FG,,,
202512180400 METAR VEPT 180400Z 25004KT 0200 R25/0400 R07/0200 FG VV/// 14/14 Q1021 NOSIG=,VEPT,18-12-2025 04:00,250,04,,0200 m,,14,14,1021,,,FG,,,,,,
202512180430 METAR VEPT 180430Z 24004KT 0350 R25/0600 R07/0400 FG VV/// 14/14 Q1020 BECMG 0600 FG=,VEPT,18-12-2025 04:30,240,04,,0350 m,,14,14,1020,,,FG,,,FG,,,
202512180500 METAR VEPT 180500Z 27004KT 0600 R25/0800 R07/0700 FG VV/// 14/14 Q102 0 BECMG 0800 FG=,VEPT,18-12-2025 05:00,270,04,,0600 m,,14,14,,,,FG,,,FG,,,
202512180530 METAR VEPT 180530Z 24004KT 0800 R25/1100 R07/0800 FG VV/// 15/14 Q102 0 NOSIG=,VEPT,18-12-2025 05:30,240,04,,0800 m,,15,14,,,,FG,,,,,,
202512180600 METAR VEPT 180600Z 24003KT 0800 R25/1100 R07/0900 FG VV/// 15/14 Q1019 NOSIG=,VEPT,18-12-2025 06:00,240,03,,0800 m,,15,14,1019,,,FG,,,,,,
202512180630 METAR VEPT 180630Z 26004KT 0800 R25/1100 R07/1000 FG NSC 16/15 Q1018 NOSIG=,VEPT,18-12-2025 06:30,260,04,,0800 m,,16,15,1018,,,FG,,,,,,
